BGGId,Rating,Username
153870,6.0,241
153870,6.0,236
153870,5.0,242
93577,5.0,246
93577,5.0,247
93577,5.0,248
93577,5.0,249
93577,4.0,250
93577,4.0,251
93577,4.0,252
93577,3.0,253
134824,4.0,255
103638,4.0,257
103638,3.0,258
191991,6.0,259
191991,5.5,260
191991,5.0,261
217098,6.0,264
217098,5.0,265
217098,5.0,266
217098,4.0,267
217098,3.0,269
102631,4.0,271
102631,4.0,272
102631,3.6,273
208804,7.0,274
208804,6.0,275
208804,6.0,276
208804,6.0,277
208804,5.5,279
208804,5.0,280
208804,4.0,281
208804,4.0,282
169436,6.0,136
169436,6.0,284
169436,6.0,285
169436,6.0,286
169436,5.0,288
169436,5.0,290
169436,5.0,145
169436,5.0,291
169436,5.0,293
169436,4.0,47
169436,3.0,294
103883,5.0,295
103883,5.0,77
103883,4.0,296
1503,3.0,297
1503,3.0,299
1503,3.0,300
172035,3.0,301
197909,3.0,242
197909,3.0,304
197909,3.0,221
197909,3.0,306
197909,2.0,307
197909,2.0,308
197909,1.0,309
1174,4.0,310
1174,4.0,311
1174,4.0,312
1174,3.0,313
1174,3.0,314
1174,3.0,315
1174,3.0,316
1174,3.0,188
1174,2.0,317
1174,2.0,71
1174,1.0,318
172164,6.0,242
172164,6.0,320
172164,6.0,19
172164,6.0,321
172164,6.0,322
172164,6.0,323
172164,6.0,153
172164,5.0,324
172164,4.4,325
172164,3.42,224
197705,5.5,326
197705,5.0,327
197705,5.0,328
217470,6.0,329
217470,6.0,330
154857,6.0,211
154857,6.0,331
154857,6.0,333
154857,5.0,335
154857,5.0,336
207796,5.0,337
207796,4.0,338
207796,2.0,339
323,6.0,340
323,6.0,342
323,5.0,333
323,5.0,318
323,5.0,315
323,5.0,311
323,4.0,343
323,3.0,344
323,2.7,310
323,2.0,345
323,2.0,346
217471,7.0,347
217471,7.0,348
217471,6.2,349
217471,6.0,351
217471,6.0,352
217471,6.0,354
217471,6.0,355
130705,7.0,356
130705,7.0,263
130705,6.0,357
130705,6.0,358
130705,6.0,359
130705,6.0,360
130705,6.0,361
312767,8.0,366
312767,8.0,368
312767,8.0,369
312767,8.0,370
312767,8.0,371
312767,7.6,372
312767,7.5,374
312767,7.5,376
312767,7.0,377
312767,7.0,379
312767,7.0,380
312767,7.0,382
257667,6.0,210
257667,6.0,383
257667,6.0,385
257667,6.0,386
257667,6.0,388
257667,5.75,389
257667,5.0,15
257667,5.0,390
257667,4.0,391
14191,1.0,394
258855,4.0,397
258855,4.0,398
258855,4.0,399
258855,2.0,402
258855,1.0,403
258855,1.0,404
258855,1.0,405
13648,5.0,166
13648,4.5,410
13648,4.0,412
13648,3.5,413
260316,7.0,415
260316,7.0,416
260316,7.0,417
260316,7.0,419
260316,6.9,423
260316,6.0,424
260316,6.0,425
260316,6.0,426
260316,6.0,427
260316,6.0,428
260334,4.0,429
260334,2.0,430
13512,6.0,431
13512,6.0,432
13512,5.0,270
13512,4.5,434
13512,3.0,436
260644,4.0,277
260644,3.0,438
260170,6.5,439
260170,6.0,440
260170,6.0,441
260170,6.0,442
260170,5.0,443
256422,7.0,444
256422,7.0,445
256422,6.0,446
256422,6.0,447
256422,4.75,448
17026,5.0,449
17026,5.0,450
17026,5.0,452
17026,4.0,453
17026,4.0,454
17026,4.0,455
17026,4.0,456
17026,4.0,457
17026,4.0,458
17026,3.0,460
17026,2.0,461
2965,6.0,464
2965,6.0,465
2965,5.5,466
2965,5.0,467
2965,5.0,318
2965,5.0,468
2965,5.0,470
2965,4.0,471
2965,4.0,472
2965,4.0,458
17700,3.0,473
17700,3.0,170
17700,2.0,474
126168,9.0,265
126168,8.0,475
126168,7.0,476
126168,7.0,477
126168,6.5,478
126168,6.0,134
126168,6.0,479
126168,6.0,481
126168,6.0,482
126168,6.0,462
126168,6.0,483
126168,6.0,484
126168,6.0,485
126168,5.5,486
