BGGId,Rating,Username
171775,6.0,232
171775,5.5,233
171775,3.0,235
258131,6.0,237
258131,6.0,238
258131,6.0,239
258131,5.0,240
258131,4.0,241
258131,2.0,243
258131,1.0,244
258302,1.0,245
258302,1.0,247
14525,5.4,249
14525,5.0,250
14525,5.0,251
14525,4.0,252
258561,6.0,256
258561,3.0,257
257667,6.0,258
257667,6.0,259
257667,5.75,260
257667,5.7,133
257667,5.0,148
257669,5.0,261
13767,5.0,263
13767,4.0,266
13767,4.0,267
13767,2.0,268
13767,2.0,269
2965,6.0,272
2965,6.0,273
2965,5.6,274
2965,5.0,275
2965,5.0,277
2965,3.0,279
126025,8.0,280
126025,8.0,281
126025,8.0,110
126025,8.0,282
126025,8.0,283
126025,7.26,284
126025,7.0,286
126025,7.0,287
126025,7.0,288
126025,7.0,289
1390,9.0,216
1390,8.0,291
1390,6.8,293
165633,9.0,295
165633,8.0,297
165633,7.5,298
165633,7.0,301
165633,6.0,45
165633,6.0,302
157673,8.0,303
157673,7.0,304
157673,7.0,305
157673,6.0,306
157673,6.0,308
396,9.0,309
396,8.0,310
396,7.0,6
396,7.0,312
396,6.5,314
396,6.0,20
396,6.0,315
396,6.0,316
396,5.5,317
396,5.0,318
396,5.0,319
378,9.0,320
378,8.0,321
378,7.5,314
378,7.0,318
378,7.0,322
378,7.0,323
378,7.0,324
378,7.0,325
378,7.0,326
215503,10.0,328
215503,9.0,329
215503,8.0,330
215503,7.0,332
215503,7.0,333
209282,8.0,234
209282,8.0,335
209282,8.0,336
209282,8.0,337
209282,7.0,340
209282,7.0,341
209282,7.0,342
209282,7.0,343
209282,6.5,344
127646,9.0,345
127646,7.0,347
127646,7.0,348
127646,7.0,349
127646,7.0,350
127646,6.4,351
127646,5.5,352
127839,9.0,356
127839,9.0,357
127839,8.0,358
127839,8.0,359
127839,8.0,360
127839,8.0,361
127839,8.0,362
127839,7.5,363
127839,7.45,364
127839,7.0,365
127839,7.0,366
127839,7.0,367
128098,9.0,368
128098,8.0,370
128098,8.0,371
128098,7.0,321
128098,7.0,372
128098,7.0,373
128098,7.0,374
128098,7.0,375
128098,7.0,376
128098,6.0,377
341048,9.0,378
341048,7.6,382
1437,7.0,384
1437,6.0,385
1437,6.0,386
1437,6.0,387
1437,5.6,388
1437,5.0,389
1437,5.0,391
1437,5.0,394
1437,5.0,395
1437,5.0,286
1437,5.0,396
1437,5.0,397
1437,5.0,398
1437,4.5,399
1437,4.0,400
158093,8.0,402
158093,8.0,403
158093,8.0,404
158093,7.0,406
158093,6.5,408
158093,6.5,292
158093,6.0,410
158093,6.0,411
158093,6.0,412
210101,9.0,414
210101,9.0,415
210101,9.0,417
210101,8.0,419
